dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,texto_tokenizado,sentimento_revisto
"""2022-09-13 16:38:00""",danil.ocamargo,Abaixou meu limite sem avisa meu deus que banco é esse,NEGATIVE,comentário,1,59,https://www.instagram.com/p/CiVUF5bOPxR/#17946126764209861,0,0,Abaixou meu limite sem avisa meu deus que banco é esse,"['abaixou', 'limite', 'avisa', 'deus', 'esse']",1.0
"""2022-09-13 17:15:00""",flaviaperfil,"@matheuscavalli kkkk,o meu já reduziu 2 vezes, do nada ,sem mais sem menos",NEGATIVE,resposta,0,41,https://www.instagram.com/p/Chm1TPXOzBS/#17863793381788429,0,0,"@matheuscavalli kkkk,o meu já reduziu 2 vezes, do nada ,sem mais sem menos","['reduziu', 'do', 'nada', 'mais', 'menos']",1.0
"""2022-09-13 17:12:00""",flaviaperfil,"Uma droga de banco, dão limites altos ,do nada reduzem, mesmo movimentando a conta e pagando certinho, é melhor zerar logo meu limite, nunca vi isso..",NEGATIVE,comentário,1,55,https://www.instagram.com/p/Ch-dtLUJ0zf/#18052164100347424,0,0,"Uma droga de banco, dão limites altos ,do nada reduzem, mesmo movimentando a conta e pagando certinho, é melhor zerar logo meu limite, nunca vi isso..","['droga', 'dão', 'limites', 'altos', 'nada', 'movimentando', 'conta', 'pagando', 'melhor', 'zerar', 'nunca', 'vi']",1.0
"""2022-09-13 17:28:00""",jonatanmckinney,Ні😘,NEUTRAL,comentário,0,16,https://www.instagram.com/p/CiddTrDpH9L/#17972882989663865,0,0,Ніbeijo ,['ніbeijo'],1.0
"""2022-09-13 17:38:00""",danil.ocamargo,Redução de limite sem aviso prévio,NEUTRAL,comentário,0,26,https://www.instagram.com/p/CiddTrDpH9L/#17922760535536767,0,0,Redução de limite sem aviso prévio,"['redução', 'limite', 'aviso', 'prévio']",1.0
"""2022-09-13 18:00:00""",anderson_t.i,"@vanessabrito.__ total imoral, banco com essas prática para querer obrigar o brasileiro a gastar seu limite todo, todo mês. Querem é  ver altos individamentos  para lucrar com juros abusivos e prejudicar aqueles que não vão conseguir pagar por ser obrigado a usar. E  detalhe: não é  apenas usar o limite não. Porque eu utilizo. É  usa no rotativo, mês após mês.  O #Brasil não pode permitir esse tipo de prática não. Tenho certeza que esse país ainda tem #justiça",NEGATIVE,resposta,1,50,https://www.instagram.com/p/CiVUF5bOPxR/#17955780124908440,0,0,"@vanessabrito.__ total imoral, banco com essas prática para querer obrigar o brasileiro a gastar seu limite todo, todo mês. Querem é  ver altos individamentos  para lucrar com juros abusivos e prejudicar aqueles que não vão conseguir pagar por ser obrigado a usar. E  detalhe: não é  apenas usar o limite não. Porque eu utilizo. É  usa no rotativo, mês após mês.  O #Brasil não pode permitir esse tipo de prática não. Tenho certeza que esse país ainda tem #justiça","['total', 'essas', 'prática', 'querer', 'obrigar', 'brasileiro', 'gastar', 'limite', 'todo', 'ver', 'altos', 'individamentos', 'lucrar', 'juros', 'abusivos', 'prejudicar', 'não', 'vão', 'conseguir', 'pagar', 'obrigado', 'não', 'apenas', 'usar', 'limite', 'usa', 'mês', 'após', 'não', 'pode', 'permitir', 'esse', 'tipo', 'prática', 'certeza', 'esse', 'país', 'ainda']",1.0
"""2022-09-13 17:54:00""",wendel34,STF deixar rsrs🙌,NEGATIVE,comentário,0,23,https://www.instagram.com/p/CiddTrDpH9L/#17973826954738272,0,0,STF deixar rsrscelebração ,"['stf', 'deixar', 'rsrscelebração']",1.0
"""2022-09-13 18:12:00""",ethangomez441,"Após um ano de tentativa e erro, alegria, dor e £ 3.000 no destino da minha conta me levaram a @rachel_bitcoin_platform.  Depois de apenas 1 semana como membro, me sinto um verdadeiro Trader pela primeira vez.  Não se passou um dia sem aprender algo novo.  Chega de ficar olhando para gráficos sem saber o que fazer ou procurar.  Agora tenho estrutura e estratégia.  É um dos melhores investimentos que já fiz!  Na minha primeira semana de adesão, vi 2 configurações, resultando em um lucro considerável!  @rachel_bitcoin_platform",NEGATIVE,comentário,1,52,https://www.instagram.com/p/CiddTrDpH9L/#17942259773152605,0,0,"Após um ano de tentativa e erro, alegria, dor e £ 3.000 no destino da minha conta me levaram a @rachel_bitcoin_platform.  Depois de apenas 1 semana como membro, me sinto um verdadeiro Trader pela primeira vez.  Não se passou um dia sem aprender algo novo.  Chega de ficar olhando para gráficos sem saber o que fazer ou procurar.  Agora tenho estrutura e estratégia.  É um dos melhores investimentos que já fiz!  Na minha primeira semana de adesão, vi 2 configurações, resultando em um lucro considerável!  @rachel_bitcoin_platform","['após', 'ano', 'tentativa', 'dor', 'destino', 'da', 'conta', 'levaram', 'depois', 'apenas', 'semana', 'sinto', 'verdadeiro', 'trader', 'primeira', 'não', 'passou', 'dia', 'aprender', 'chega', 'ficar', 'olhando', 'gráficos', 'saber', 'fazer', 'ou', 'agora', 'estrutura', 'melhores', 'investimentos', 'primeira', 'semana', 'vi', 'resultando', 'lucro']",1.0
"""2022-09-13 18:56:00""",pajaf32854,Começando essa jornada comecei com 700 reais em poucos dias consegui um retorno de 7000 reais.  Sua experiência e confiabilidade são incomparáveis.  @profit__with_florence,POSITIVE,comentário,1,87,https://www.instagram.com/p/CiddTrDpH9L/#17945242766251483,0,0,Começando essa jornada comecei com 700 reais em poucos dias consegui um retorno de 7000 reais.  Sua experiência e confiabilidade são incomparáveis.  @profit__with_florence,"['começando', 'essa', 'jornada', 'comecei', 'reais', 'poucos', 'dias', 'consegui', 'retorno', 'experiência', 'confiabilidade']",1.0
"""2022-09-13 18:48:00""",marcposting,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CiddTrDpH9L/#17968449823730149,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",1.0
"""2022-09-13 19:33:00""",seven_pray,"Estou tentando contato com suporte ou ouvidoria, enviei mensagem no Direct. Obrigada",POSITIVE,comentário,0,19,https://www.instagram.com/p/CiddTrDpH9L/#17962243141937650,0,0,"Estou tentando contato com suporte ou ouvidoria, enviei mensagem no Direct. Obrigada","['tentando', 'contato', 'suporte', 'ou', 'enviei', 'mensagem', 'obrigada']",1.0
"""2022-09-13 19:31:00""",seven_pray,DM🔥,NEUTRAL,comentário,0,19,https://www.instagram.com/p/CiddTrDpH9L/#18032734771383992,0,0,DMfogo ,['dmfogo'],1.0
"""2022-09-13 19:46:00""",danil.ocamargo,@btgpactual e não resolve nada,NEGATIVE,resposta,0,26,https://www.instagram.com/p/CiddTrDpH9L/#17934744917457291,0,0,@btgpactual e não resolve nada,"['não', 'resolve', 'nada']",1.0
"""2022-09-13 20:39:00""",leandroalbuquerque10,@anderson_t.i lamentável a postura do @btgpactual . Muito provavelmente irei mudar.,NEGATIVE,resposta,0,24,https://www.instagram.com/p/Ch-dtLUJ0zf/#18254064793105708,0,0,@anderson_t.i lamentável a postura do @btgpactual . Muito provavelmente irei mudar.,"['lamentável', 'postura', 'do', 'muito', 'provavelmente', 'irei']",1.0
"""2022-09-13 20:32:00""",kofivoj687,Eu estava para baixo em um ponto até que fui apresentado a ela (R$ 2.000-R$ 4.500) e o meu deu uma guinada melhor.  Recomendo a todos vocês @kendra_ad_investment,POSITIVE,comentário,1,77,https://www.instagram.com/p/CiddTrDpH9L/#17947344098229495,0,0,Eu estava para baixo em um ponto até que fui apresentado a ela (R$ 2.000-R$ 4.500) e o meu deu uma guinada melhor.  Recomendo a todos vocês @kendra_ad_investment,"['estava', 'baixo', 'até', 'apresentado', 'deu', 'guinada', 'recomendo', 'todos']",1.0
"""2022-09-13 21:16:00""",wsp.m.s.junior.adalberto,TARCÍSIO @tarcisiogdf @jairmessiasbolsonaro @apfcampetti @felicioramuth @susannapolicialfederal 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,NEUTRAL,comentário,1,61,https://www.instagram.com/p/ChKYgv7Ovp-/#17936422982378904,0,0,TARCÍSIO @tarcisiogdf @jairmessiasbolsonaro @apfcampetti @felicioramuth @susannapolicialfederal 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['tarcísio'],1.0
"""2022-09-13 21:51:00""",anderson_t.i,"@leandroalbuquerque10 ele o banco,  prejudica o cliente.. em.breve vou mostrar os processo e quem tiver interesse num processo coletivo.",NEGATIVE,resposta,0,35,https://www.instagram.com/p/Ch-dtLUJ0zf/#17904276656645975,0,0,"@leandroalbuquerque10 ele o banco,  prejudica o cliente.. em.breve vou mostrar os processo e quem tiver interesse num processo coletivo.","['prejudica', 'vou', 'mostrar', 'processo', 'interesse', 'processo']",1.0
"""2022-09-13 21:50:00""",anderson_t.i,"@leandroalbuquerque10 a grande questão são pessoas que não têm limite, aí não tem como mudar. Porém eu cancelei  o cartão iti  que teve a mesma postura.... ele",NEGATIVE,resposta,0,41,https://www.instagram.com/p/Ch-dtLUJ0zf/#17971963426761868,0,0,"@leandroalbuquerque10 a grande questão são pessoas que não têm limite, aí não tem como mudar. Porém eu cancelei  o cartão iti  que teve a mesma postura.... ele","['grande', 'questão', 'pessoas', 'não', 'aí', 'não', 'cancelei', 'cartão', 'iti']",1.0
"""2022-09-13 22:47:00""",katia.damascenodesouza,"Eu trouxe os meus investimentos pro BTG e me deram um cartão de crédito com espetaculares R$100,00 de limite. Hahahhahahaha! Que piada! E falaram para eu não me preocupar porque periodicamente fazem análise. Não precisa! Outro banco me deu cartão de crédito com limite de verdade e olha que nem tenho investimentos lá.",NEGATIVE,comentário,0,50,https://www.instagram.com/p/Ch2eEX9plpn/#17967365167841625,0,0,"Eu trouxe os meus investimentos pro BTG e me deram um cartão de crédito com espetaculares R$100,00 de limite. Hahahhahahaha! Que piada! E falaram para eu não me preocupar porque periodicamente fazem análise. Não precisa! Outro banco me deu cartão de crédito com limite de verdade e olha que nem tenho investimentos lá.","['trouxe', 'investimentos', 'pro', 'deram', 'cartão', 'crédito', 'espetaculares', 'falaram', 'não', 'preocupar', 'periodicamente', 'fazem', 'não', 'deu', 'cartão', 'crédito', 'limite', 'verdade', 'olha', 'investimentos']",1.0
"""2022-09-13 22:54:00""",melovitor,Decepção com o banco,POSITIVE,comentário,0,14,https://www.instagram.com/p/CiddTrDpH9L/#17861948756762902,0,0,Decepção com o banco,['decepção'],1.0
"""2022-09-14 00:51:00""",susannapolicialfederal,@wsp.m.s.junior.adalberto obrigada 🇧🇷🇧🇷👏👏,NEUTRAL,resposta,0,37,https://www.instagram.com/p/ChKYgv7Ovp-/#18248876236119178,0,0,@wsp.m.s.junior.adalberto obrigada 🇧🇷🇧🇷palmas palmas ,"['obrigada', 'palmas']",1.0
"""2022-09-14 00:50:00""",susannapolicialfederal,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChKYgv7Ovp-/#18323160895028477,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",1.0
"""2022-09-14 04:58:00""",_._piropierino_._,"Não consigo explicar como me sinto cada vez que recebo meu lucro da sua plataforma.  O que posso dizer?  Obrigado @official_carmen_benavides , ganhei muito em uma semana",POSITIVE,comentário,1,57,https://www.instagram.com/p/CiddTrDpH9L/#17954703878088757,0,0,"Não consigo explicar como me sinto cada vez que recebo meu lucro da sua plataforma.  O que posso dizer?  Obrigado @official_carmen_benavides , ganhei muito em uma semana","['não', 'consigo', 'explicar', 'sinto', 'vez', 'recebo', 'lucro', 'da', 'posso', 'obrigado', 'ganhei', 'muito', 'semana']",1.0
"""2022-09-14 06:36:00""",vitoroliveira_,"Obrigado btg, eu guardando limites pra mobiliar minha casa depois do casamento, vcs vão e me dão uma rasteira e cortam meu limite e reduz e sem aviso prévio, sendo que faço movimentação diariamente, indicava pra todo mundo o btg, a partir de agora não indicarei mais 👍🏾 muito insatisfeito com o BTG",POSITIVE,comentário,0,26,https://www.instagram.com/p/CiddTrDpH9L/#17954253392096889,0,0,"Obrigado btg, eu guardando limites pra mobiliar minha casa depois do casamento, vcs vão e me dão uma rasteira e cortam meu limite e reduz e sem aviso prévio, sendo que faço movimentação diariamente, indicava pra todo mundo o btg, a partir de agora não indicarei mais positivo 🏾 muito insatisfeito com o BTG","['obrigado', 'guardando', 'limites', 'mobiliar', 'casa', 'depois', 'do', 'vão', 'dão', 'rasteira', 'cortam', 'limite', 'reduz', 'aviso', 'faço', 'movimentação', 'indicava', 'todo', 'mundo', 'partir', 'agora', 'não', 'indicarei', 'mais', 'positivo', 'muito', 'insatisfeito']",1.0
"""2022-09-14 06:33:00""",vitoroliveira_,"@natimedeiros12 cuidado ele pode corter seu limite do nada, assim como fez comigo",NEGATIVE,resposta,0,47,https://www.instagram.com/p/Ch-dtLUJ0zf/#17971097983806748,0,0,"@natimedeiros12 cuidado ele pode corter seu limite do nada, assim como fez comigo","['cuidado', 'pode', 'corter', 'limite', 'do', 'assim', 'comigo']",1.0
"""2022-09-14 06:31:00""",vitoroliveira_,@danil.ocamargo pois é do nada fizeram comigo 🤦🏾‍♂️🤦🏾‍♂️,NEGATIVE,resposta,0,38,https://www.instagram.com/p/CiddTrDpH9L/#17953723105977790,0,0,@danil.ocamargo pois é do nada fizeram comigo 🤦🏾‍♂️🤦🏾‍♂️,"['do', 'nada', 'fizeram', 'comigo']",1.0
"""2022-09-14 06:31:00""",vitoroliveira_,"Obrigado btg, eu guardando limites pra mobiliar minha casa depois do casamento, vcs vão e me dão uma rasteira e cortam meu limite e reduz e sem aviso prévio, semdo q faço movimentação diariamente, indicava pra todo mundo o btg, a partir de agora não indicarei mais 😒😒😒👍🏾👍🏾",POSITIVE,comentário,0,20,https://www.instagram.com/p/CiddTrDpH9L/#17992193257540242,0,0,"Obrigado btg, eu guardando limites pra mobiliar minha casa depois do casamento, vcs vão e me dão uma rasteira e cortam meu limite e reduz e sem aviso prévio, semdo q faço movimentação diariamente, indicava pra todo mundo o btg, a partir de agora não indicarei mais 😒😒😒positivo 🏾positivo 🏾","['obrigado', 'guardando', 'limites', 'mobiliar', 'casa', 'depois', 'do', 'vão', 'dão', 'rasteira', 'cortam', 'limite', 'reduz', 'aviso', 'semdo', 'faço', 'movimentação', 'indicava', 'todo', 'mundo', 'partir', 'agora', 'não', 'indicarei', 'mais']",1.0
"""2022-09-14 07:31:00""",susy_salvo_9187,"Se você perdeu muito em investimento em criptografia, experimente, você pode contatá-la @official_carmen_benavides um gerente de contas com uma tremenda estratégia de negociação",POSITIVE,comentário,1,58,https://www.instagram.com/p/CiddTrDpH9L/#18132424912303516,0,0,"Se você perdeu muito em investimento em criptografia, experimente, você pode contatá-la @official_carmen_benavides um gerente de contas com uma tremenda estratégia de negociação","['você', 'perdeu', 'muito', 'investimento', 'você', 'pode', 'gerente', 'contas', 'tremenda', 'estratégia', 'negociação']",1.0
"""2022-09-14 08:48:00""",deborarocha712,"Decepcionada cada dia mas com esse banco que só reduz o limite ,mesmo sendo pago em dias...",NEGATIVE,comentário,1,59,https://www.instagram.com/p/CiddTrDpH9L/#17867674511779948,0,0,"Decepcionada cada dia mas com esse banco que só reduz o limite ,mesmo sendo pago em dias...","['decepcionada', 'dia', 'esse', 'reduz', 'limite', 'pago']",1.0
"""2022-09-14 08:48:00""",deborarocha712,"@danil.ocamargo já é a segunda vez que fazem isso comigo ,vou e cancelar e pronto ,já vi subir agora ficar abaixando já e demais..",NEGATIVE,resposta,1,54,https://www.instagram.com/p/CiddTrDpH9L/#18318365695031919,0,0,"@danil.ocamargo já é a segunda vez que fazem isso comigo ,vou e cancelar e pronto ,já vi subir agora ficar abaixando já e demais..","['segunda', 'vez', 'fazem', 'comigo', 'cancelar', 'pronto', 'vi', 'subir', 'agora', 'ficar', 'abaixando']",1.0
"""2022-09-14 09:26:00""",natimedeiros12,"@vitoroliveira_  Surreal!!!!!! Tô com meu cartão em dia, e do nada ontem fizeram isso comigo. Já perderam pontos comigo.",NEGATIVE,resposta,1,52,https://www.instagram.com/p/Ch-dtLUJ0zf/#17926640408394895,0,0,"@vitoroliveira_  Surreal!!!!!! Tô com meu cartão em dia, e do nada ontem fizeram isso comigo. Já perderam pontos comigo.","['tô', 'cartão', 'do', 'nada', 'ontem', 'fizeram', 'perderam']",1.0
"""2022-09-14 09:57:00""",vitoroliveira_,"@natimedeiros12 eu tbm pow, meu vencimento é 28 eu pago dia 10, tava com limite pra mobilir minha casa e do nada eles cortam, me deram uma rasteira…",NEGATIVE,resposta,0,44,https://www.instagram.com/p/Ch-dtLUJ0zf/#17959610515975015,0,0,"@natimedeiros12 eu tbm pow, meu vencimento é 28 eu pago dia 10, tava com limite pra mobilir minha casa e do nada eles cortam, me deram uma rasteira…","['tbm', 'vencimento', 'pago', 'dia', 'tava', 'limite', 'mobilir', 'casa', 'do', 'nada', 'deram']",1.0
"""2022-09-14 10:36:00""",danil.ocamargo,@deborarocha712 6 mês de cliente tinha 7mil de limite e cartão black agora tenho 2mil de limite cartão black kkkkk vou cancelar,NEGATIVE,resposta,1,74,https://www.instagram.com/p/CiddTrDpH9L/#18042342481371910,0,0,@deborarocha712 6 mês de cliente tinha 7mil de limite e cartão black agora tenho 2mil de limite cartão black kkkkk vou cancelar,"['mês', 'cliente', 'tinha', 'limite', 'cartão', 'black', 'agora', 'limite', 'cartão', 'black', 'kkkkk', 'vou', 'cancelar']",1.0
"""2022-09-14 12:25:00""",douglasalbuquerquecorretor,"O banco até que é bom, o aplicativo e tudo mais. Você só tem que gastar tudo do cartão, pois se você deixa limite sobrando eles vão lá e baixam. Isso é ridículo.",NEGATIVE,comentário,0,42,https://www.instagram.com/p/CeqpofvrFdy/#17928803789352414,0,0,"O banco até que é bom, o aplicativo e tudo mais. Você só tem que gastar tudo do cartão, pois se você deixa limite sobrando eles vão lá e baixam. Isso é ridículo.","['até', 'aplicativo', 'tudo', 'você', 'gastar', 'tudo', 'do', 'você', 'deixa', 'limite', 'sobrando', 'vão']",1.0
"""2022-09-14 12:22:00""",douglasalbuquerquecorretor,Golpe é vcs baixando o limite constantemente,NEGATIVE,comentário,0,49,https://www.instagram.com/p/CgKAiiQulgH/#17953928024102435,0,0,Golpe é vcs baixando o limite constantemente,"['golpe', 'baixando', 'limite', 'constantemente']",1.0
"""2022-09-14 13:19:00""",deborarocha712,@danil.ocamargo pois e o bem wra limite alto duas vezes abaixaram só quem agora vou cancelar em compensação o banco original tá o melhor .....,NEGATIVE,resposta,0,49,https://www.instagram.com/p/CiddTrDpH9L/#17897938934667851,0,0,@danil.ocamargo pois e o bem wra limite alto duas vezes abaixaram só quem agora vou cancelar em compensação o banco original tá o melhor .....,"['bem', 'wra', 'limite', 'alto', 'duas', 'vezes', 'abaixaram', 'agora', 'vou', 'cancelar', 'compensação', 'original', 'tá', 'melhor']",1.0
"""2022-09-14 16:11:00""",jessicavelar,"Melhor cartão, apixonada por todas as funções do app Banking 😍",POSITIVE,comentário,0,28,https://www.instagram.com/p/Cc3nt73O6Gv/#17950388276137529,0,0,"Melhor cartão, apixonada por todas as funções do app Banking apaixonado","['melhor', 'apixonada', 'todas', 'funções', 'do', 'app', 'banking', 'apaixonado']",1.0
"""2022-09-14 16:28:00""",_brunohrp,FLU,NEUTRAL,comentário,0,17,https://www.instagram.com/p/CiddTrDpH9L/#17977070440667064,0,0,FLU,['flu'],1.0
"""2022-09-14 16:49:00""",natan.portella,Abre a carteira @btgpactual… vem q vem Dede Esteves! Rs,NEUTRAL,comentário,0,23,https://www.instagram.com/p/Cif6GLhBQwN/#18246816679136937,0,0,Abre a carteira @btgpactual… vem q vem Dede Esteves! Rs,"['abre', 'carteira', 'vem', 'vem', 'dede', 'rs']",1.0
"""2022-09-14 16:46:00""",gerson_ctfn,"Vemmm, pelo amoooor @btgpactual",POSITIVE,comentário,0,21,https://www.instagram.com/p/Cif6GLhBQwN/#17907981719547221,0,0,"Vemmm, pelo amoooor @btgpactual",['amoooor'],1.0
"""2022-09-14 17:04:00""",niveltonbomfim,"Só vem @btgpactual vem ser feliz no @fluminensefc e fazer essa torcida apaixonada feliz... Traz logo o monstro p zaga, Marcelo p lateral e o Pombo p ataque 🤩🇮🇹",NEGATIVE,comentário,0,26,https://www.instagram.com/p/Cif6GLhBQwN/#17942274290473036,0,0,"Só vem @btgpactual vem ser feliz no @fluminensefc e fazer essa torcida apaixonada feliz... Traz logo o monstro p zaga, Marcelo p lateral e o Pombo p ataque maravilhado 🇮🇹","['vem', 'vem', 'feliz', 'fazer', 'essa', 'torcida', 'apaixonada', 'traz', 'monstro', 'marcelo', 'lateral', 'pombo', 'ataque', 'maravilhado']",1.0
"""2022-09-14 17:27:00""",ofamosoarthur,"Pra controlar os gastos pelo app devia ter um gerenciador financeiro integrado, como o Finanças+ do @btgpactual",POSITIVE,comentário,0,22,https://www.instagram.com/p/CigBqP0sAPG/#17933681702317532,0,0,"Pra controlar os gastos pelo app devia ter um gerenciador financeiro integrado, como o Finanças+ do @btgpactual","['controlar', 'gastos', 'app', 'devia', 'gerenciador', 'financeiro', 'do']",1.0
"""2022-09-14 18:41:00""",pedrorafael.1,Vai virar master do Fluminense quando?,NEGATIVE,comentário,0,28,https://www.instagram.com/p/CiddTrDpH9L/#17945086784262423,0,0,Vai virar master do Fluminense quando?,"['vai', 'virar', 'master', 'do', 'fluminense']",1.0
"""2022-09-14 19:11:00""",luziany_rodriguess,Um ano usando pago sempre em dia tiraram meu humilde limite 😢😢😢😢😢 @btgpactual ajuda ai volta meu humilde limite que ja era pouco mais me ajudava muito bastante obrigada 😢,POSITIVE,comentário,1,63,https://www.instagram.com/p/CiVUF5bOPxR/#17925701126422602,0,0,Um ano usando pago sempre em dia tiraram meu humilde limite decepcionado_mas_aliviado decepcionado_mas_aliviado decepcionado_mas_aliviado decepcionado_mas_aliviado decepcionado_mas_aliviado  @btgpactual ajuda ai volta meu humilde limite que ja era pouco mais me ajudava muito bastante obrigada decepcionado_mas_aliviado ,"['ano', 'usando', 'pago', 'sempre', 'dia', 'tiraram', 'humilde', 'limite', 'ajuda', 'ai', 'volta', 'humilde', 'limite', 'ja', 'pouco', 'mais', 'ajudava', 'muito', 'bastante', 'obrigada']",1.0
"""2022-09-14 20:41:00""",ateliersilviomendes,"@graficapetcat o partido da maconha eu não sei,mas sei que o banco do ministro Paulo Guedes,o btg pactual, está convidando acionistas para investir em cannabis..Na dúvida,vai lá na página do @btgpactual e confere.",NEGATIVE,comentário,0,45,https://www.instagram.com/reel/CifD5wrJFF3/#17974510483703792,0,0,"@graficapetcat o partido da maconha eu não sei,mas sei que o banco do ministro Paulo Guedes,o btg pactual, está convidando acionistas para investir em cannabis..Na dúvida,vai lá na página do @btgpactual e confere.","['partido', 'da', 'maconha', 'não', 'sei', 'do', 'ministro', 'paulo', 'convidando', 'acionistas', 'investir', 'página', 'do']",1.0
"""2022-09-14 21:05:00""",bahia_paixao,@reinaldo_fh 🤮,NEUTRAL,resposta,0,46,https://www.instagram.com/p/Ch-dtLUJ0zf/#17974347235640337,0,0,@reinaldo_fh nojo ,['nojo'],1.0
"""2022-09-14 21:03:00""",bahia_paixao,"@danil.ocamargo  fui vítima também,nem aviso prévio teve",NEGATIVE,resposta,0,33,https://www.instagram.com/p/CiVUF5bOPxR/#17902258775592104,0,0,"@danil.ocamargo  fui vítima também,nem aviso prévio teve","['vítima', 'aviso', 'prévio']",1.0
"""2022-09-14 21:01:00""",bahia_paixao,@danil.ocamargo  fui vítima também,NEGATIVE,resposta,0,44,https://www.instagram.com/p/CiddTrDpH9L/#17936631704257461,0,0,@danil.ocamargo  fui vítima também,['vítima'],1.0
"""2022-09-14 21:01:00""",bahia_paixao,@deborarocha712  fui vítima também,NEGATIVE,resposta,0,48,https://www.instagram.com/p/CiddTrDpH9L/#18011300149456461,0,0,@deborarocha712  fui vítima também,['vítima'],1.0
"""2022-09-14 22:47:00""",apittigliani5215,"""Depois de um longo e tenebroso inverno, ok BTG REDUZIU O LIMITE DE MEU CARTÃO PELA TERCEIRA VEZ(!). Deve ser um Record, digno do Guiness Book.  Mas como diz a velha canção do Journey, """" Dont stop believin """". Ou será melhor dar um BTG nele?????""",NEUTRAL,comentário,1,54,https://www.instagram.com/p/CiddTrDpH9L/#17933128892442104,0,0,"""Depois de um longo e tenebroso inverno, ok BTG REDUZIU O LIMITE DE MEU CARTÃO PELA TERCEIRA VEZ(!). Deve ser um Record, digno do Guiness Book.  Mas como diz a velha canção do Journey, """" Dont stop believin """". Ou será melhor dar um BTG nele?????""","['longo', 'tenebroso', 'ok', 'reduziu', 'limite', 'cartão', 'terceira', 'deve', 'digno', 'do', 'guiness', 'diz', 'velha', 'canção', 'do', 'dont', 'stop', 'believin', 'ou', 'melhor', 'dar']",1.0
"""2022-09-14 23:25:00""",augustoamorimvitor,Novo Patrocínio  Fluminense,NEUTRAL,comentário,0,49,https://www.instagram.com/p/CiddTrDpH9L/#18032914108387932,0,0,Novo Patrocínio  Fluminense,"['novo', 'patrocínio', 'fluminense']",1.0
"""2022-09-15 01:17:00""",dudavmr,Pior banco. Redução de limite absurda e sem aviso prévio. Não dá pra contar com esse banco para nada.,NEGATIVE,comentário,1,51,https://www.instagram.com/p/CiddTrDpH9L/#18005277319474095,0,0,Pior banco. Redução de limite absurda e sem aviso prévio. Não dá pra contar com esse banco para nada.,"['pior', 'redução', 'limite', 'absurda', 'aviso', 'não', 'dá', 'contar', 'esse']",1.0
"""2022-09-15 01:58:00""",willpedroso,"Se eu tava na dúvida pra ir pro @btgpactual, agora acabou.",NEGATIVE,comentário,0,14,https://www.instagram.com/reel/CifTM3ogD59/#17924066069531697,0,0,"Se eu tava na dúvida pra ir pro @btgpactual, agora acabou.","['tava', 'dúvida', 'ir', 'pro', 'agora']",1.0
"""2022-09-15 09:38:00""",washington_costa_78,"Parabéns por terem baixado meu limite de crédito,devo quanto a vcs?",POSITIVE,comentário,1,55,https://www.instagram.com/p/CiddTrDpH9L/#17940294089351224,0,0,"Parabéns por terem baixado meu limite de crédito,devo quanto a vcs?","['parabéns', 'terem', 'baixado', 'limite']",1.0
"""2022-09-15 12:06:00""",jhccordeiro,Faltou o @btgpactual,NEUTRAL,comentário,0,12,https://www.instagram.com/reel/CidTXytpcNl/#17985515182593890,0,0,Faltou o @btgpactual,['faltou'],1.0
"""2022-09-15 13:40:00""",divasan_2025,@perciliojs bem isso!!! @deiazz2304,NEUTRAL,resposta,0,35,https://www.instagram.com/p/CaTOuabrbmT/#18291896566072793,0,0,@perciliojs bem isso!!! @deiazz2304,['bem'],1.0
"""2022-09-15 14:39:00""",deiazz2304,@chaozz.i.need kkkkk Olha isso,NEUTRAL,comentário,0,34,https://www.instagram.com/p/CaTOuabrbmT/#18051760714350679,0,0,@chaozz.i.need kkkkk Olha isso,"['kkkkk', 'olha']",1.0
"""2022-09-15 14:38:00""",deiazz2304,😂😂😂😂😂😂😂😂😂😂😂😂 Muito F depe Pu...,POSITIVE,comentário,0,25,https://www.instagram.com/p/CaTOuabrbmT/#17944304726336113,0,0,muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado  Muito F depe Pu...,"['muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muito', 'f', 'depe']",1.0
