dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,Frases_sem_stop_words
"""2022-10-18 21:06:00""",wesleiroch,"Infelizmente tive um grande problema com o @btgpactual, meu irmao me transferiu 6300 reais via ted e tem mais de 3 semanas que n caiu, e o banco n faz nada para resolver, simplesmente bloqueou a conta dele e prendeu o dinheiro, vamos ver se não prejudica mais ninguém.",NEGATIVE,comentário,0,45,https://www.instagram.com/reel/Cj37b-Vj1G6/#17960512646018107,0,0,"['Infelizmente', 'grande', 'problema', '@', 'btgpactual', ',', 'irmao', 'transferiu', '6300', 'reais', 'via', 'ted', '3', 'semanas', 'n', 'caiu', ',', 'banco', 'n', 'faz', 'nada', 'resolver', ',', 'simplesmente', 'bloqueou', 'conta', 'prendeu', 'dinheiro', ',', 'vamos', 'ver', 'prejudica', 'ninguém', '.']"
"""2022-10-18 21:32:00""",vanepah873,"Obrigado por restaurar  minha felicidade nos meus dias mais sombrios,  durante esse período, investi $ 2.500  e para minha maior surpresa consegui um  retorno de $ 29.500 em apenas sete dias  a confiabilidade dela não pode ser equacionada 🥰🥰  @lily_andrew_fx",POSITIVE,comentário,1,66,https://www.instagram.com/p/Cj3uqePJOTF/#17947845551499988,0,0,"['Obrigado', 'restaurar', 'felicidade', 'dias', 'sombrios', ',', 'durante', 'período', ',', 'investi', '$', '2.500', 'maior', 'surpresa', 'consegui', 'retorno', '$', '29.500', 'apenas', 'sete', 'dias', 'confiabilidade', 'pode', 'equacionada', '🥰🥰', '@', 'lily_andrew_fx']"
"""2022-10-18 21:47:00""",hesala6593,Agora eu acredito no que as pessoas estão dizendo sobre @lily_andrew_fx é verdade sra (lily) você é de fato uma mulher de suas palavras você mudou a vida incluindo a minha.obrigado @lily_andrew_fx por sua gentileza,POSITIVE,comentário,0,29,https://www.instagram.com/p/Cj3uqePJOTF/#17971330174856890,0,0,"['Agora', 'acredito', 'pessoas', 'dizendo', 'sobre', '@', 'lily_andrew_fx', 'verdade', 'sra', '(', 'lily', ')', 'fato', 'mulher', 'palavras', 'mudou', 'vida', 'incluindo', 'minha.obrigado', '@', 'lily_andrew_fx', 'gentileza']"
"""2022-10-18 23:11:00""",jersonzanlorenzi,O melhor ativo é sempre a boa informação 🚀,POSITIVE,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17928697013441628,0,0,"['melhor', 'ativo', 'sempre', 'boa', 'informação', '🚀']"
"""2022-10-18 23:09:00""",bicalhojulia,🚀🚀🚀🚀,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17959791745900423,0,0,['🚀🚀🚀🚀']
"""2022-10-18 23:23:00""",vinicius.aai,🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17910525923640340,0,0,['🔥🔥🔥']
"""2022-10-19 07:45:00""",georgeloez.5,"O melhor da vida é entender o quanto ela vale, talvez a dificuldade das conquistas seja esse toque primordial para a valorização real. (George Loez Escritor) Siga caso interesse namastê🙏✍️",POSITIVE,comentário,0,44,https://www.instagram.com/p/Cj3uqePJOTF/#18004170076497683,0,0,"['melhor', 'vida', 'entender', 'quanto', 'vale', ',', 'talvez', 'dificuldade', 'conquistas', 'toque', 'primordial', 'valorização', 'real', '.', '(', 'George', 'Loez', 'Escritor', ')', 'Siga', 'caso', 'interesse', 'namastê🙏✍️']"
"""2022-10-19 09:22:00""",craspraulsoares,"SE ALGUÉM METESSE A MÃO NA BOLSA DE VCS E RETIRASSE DINHEIRO, VCS IAM ACEITAR DESCULPAS ESFARRAPAS QUE A EQUIPE TÁ TRABALHANDO PRA RESOLVER  ETC ??? NÃO VCS IAM CHAMAR A POLÍCIA, BANDIDOS, MERECEM UMA SURRA DA POLÍCIA GANGUE DE MARGINAIS !!!",NEGATIVE,comentário,1,50,https://www.instagram.com/p/Cj3uqePJOTF/#17950159640211557,0,0,"['ALGUÉM', 'METESSE', 'MÃO', 'BOLSA', 'VCS', 'RETIRASSE', 'DINHEIRO', ',', 'VCS', 'IAM', 'ACEITAR', 'DESCULPAS', 'ESFARRAPAS', 'EQUIPE', 'TÁ', 'TRABALHANDO', 'PRA', 'RESOLVER', 'ETC', '?', '?', '?', 'VCS', 'IAM', 'CHAMAR', 'POLÍCIA', ',', 'BANDIDOS', ',', 'MERECEM', 'SURRA', 'POLÍCIA', 'GANGUE', 'MARGINAIS', '!', '!', '!']"
"""2022-10-19 09:19:00""",craspraulsoares,"MEU NOME É HALLE BAPTISTA DE FIGUEIREDO, DEVOLVAM O MEU DINHEIRO CAMBADA DE MARGINAIS",NEGATIVE,comentário,0,44,https://www.instagram.com/p/Cj3uqePJOTF/#17942623946222869,0,0,"['NOME', 'HALLE', 'BAPTISTA', 'FIGUEIREDO', ',', 'DEVOLVAM', 'DINHEIRO', 'CAMBADA', 'MARGINAIS']"
"""2022-10-19 11:11:00""",fisiocare.op,"@btgpactualempresas nossa empresa se ARREPENDE AMARGAMENTE do dia que confiamos a vocês nossa conta empresarial, o grupo @btgpactual fez uma tremenda sacanagem junto a assessoria que mais atrapalha do que ajuda",NEGATIVE,comentário,0,39,https://www.instagram.com/reel/Cj33jGIMVKy/#17957012375112101,0,0,"['@', 'btgpactualempresas', 'empresa', 'ARREPENDE', 'AMARGAMENTE', 'dia', 'confiamos', 'conta', 'empresarial', ',', 'grupo', '@', 'btgpactual', 'fez', 'tremenda', 'sacanagem', 'junto', 'assessoria', 'atrapalha', 'ajuda']"
"""2022-10-19 11:07:00""",craspraulsoares,"QUEM É MAIS LADRÃO, O @banco24horas OU @btgpactual ? QUEM ROUBA MAIS O DINHEIRO DA CONTA DOS CLIENTES ATRAVÉS DOS SAQUES QUE NÃO LIBERAM O DINHEIRO ? MARGINAIS, VAGABUNDOS !!!",NEGATIVE,comentário,0,50,https://www.instagram.com/p/Cj3uqePJOTF/#17961496868018757,0,0,"['LADRÃO', ',', '@', 'banco24horas', '@', 'btgpactual', '?', 'ROUBA', 'DINHEIRO', 'CONTA', 'CLIENTES', 'ATRAVÉS', 'SAQUES', 'LIBERAM', 'DINHEIRO', '?', 'MARGINAIS', ',', 'VAGABUNDOS', '!', '!', '!']"
"""2022-10-19 11:06:00""",craspraulsoares,"QUEM É MAIS LADRÃO, O @banco24horas OU @btgpactual ? QUEM ROUBA MAIS O DINHEIRO DA CONTA DOS CLIENTES ATRAVÉS DOS SAQUES QUE LIBERAM DINHEIRO ? MARGINAIS, VAGABUNDOS !!!",NEGATIVE,comentário,1,51,https://www.instagram.com/p/Cj3uqePJOTF/#18321864775035686,0,0,"['LADRÃO', ',', '@', 'banco24horas', '@', 'btgpactual', '?', 'ROUBA', 'DINHEIRO', 'CONTA', 'CLIENTES', 'ATRAVÉS', 'SAQUES', 'LIBERAM', 'DINHEIRO', '?', 'MARGINAIS', ',', 'VAGABUNDOS', '!', '!', '!']"
"""2022-10-19 11:01:00""",craspraulsoares,@banco24horas PAREM DE ROUBAR AS PESSOAS. VAMOS DIVULGAR AQUI O PRINT DA CONVERSA COM PERFIL VERIFICADO DO @btgpactual  NO TWITTER RESPONSABILIZANDO TOTALMENTE O BANCO 24 HORAS.,NEGATIVE,comentário,1,52,https://www.instagram.com/p/Cj5PJUkuy_3/#18157472917264025,0,0,"['@', 'banco24horas', 'PAREM', 'ROUBAR', 'PESSOAS', '.', 'VAMOS', 'DIVULGAR', 'AQUI', 'PRINT', 'CONVERSA', 'PERFIL', 'VERIFICADO', '@', 'btgpactual', 'TWITTER', 'RESPONSABILIZANDO', 'TOTALMENTE', 'BANCO', '24', 'HORAS', '.']"
"""2022-10-19 11:20:00""",denilsondasilvapaulo,Não tem opinião no jornal,NEGATIVE,comentário,0,23,https://www.instagram.com/p/CjEQgbrpaJg/#18113186890289271,0,0,"['opinião', 'jornal']"
"""2022-10-19 11:16:00""",joaorezende8,"Com problemas com a @btgpactual que se nega a responder meus questionamentos, colocaram uma analista para me atender que nada mais responde além do que foi treinada a responder",NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cj3uqePJOTF/#17958209132104212,0,0,"['problemas', '@', 'btgpactual', 'nega', 'responder', 'questionamentos', ',', 'colocaram', 'analista', 'atender', 'nada', 'responde', 'além', 'treinada', 'responder']"
"""2022-10-19 11:15:00""",joaorezende8,"@fabiotadeu1983 tive minha conta fraudada ontem e 6mil reais de prejuízo graças a uma assessoria, o @btgpactual esta se fazendo de mudo ate agora",NEGATIVE,resposta,0,43,https://www.instagram.com/p/Cj3uqePJOTF/#17983199392720517,0,0,"['@', 'fabiotadeu1983', 'conta', 'fraudada', 'ontem', '6mil', 'reais', 'prejuízo', 'graças', 'assessoria', ',', '@', 'btgpactual', 'fazendo', 'mudo', 'ate', 'agora']"
"""2022-10-19 11:46:00""",l0luiz,Preço alvo de natura ajustado de 70 para 18. Erraram só um pouco no valuation.,NEGATIVE,comentário,1,52,https://www.instagram.com/p/Cj3uqePJOTF/#17959449103913044,0,0,"['Preço', 'alvo', 'natura', 'ajustado', '70', '18', '.', 'Erraram', 'pouco', 'valuation', '.']"
"""2022-10-19 12:29:00""",netosillva,Atendimento extremamente amador. Decepcionado com esse banco!!!,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cj3uqePJOTF/#17857429598827003,0,0,"['Atendimento', 'extremamente', 'amador', '.', 'Decepcionado', 'banco', '!', '!', '!']"
"""2022-10-19 14:27:00""",diegomarques8819,"Até que no começo mereceu elogio mas agora, deixou a desejar tiraram meu limite +, usava sempre pra cobrir as faturas, pq msm alterando a data de vencimento não conseguia pagar no dia correto, agora liguei ontem no banco retiraram pq a gnt está em constante análises, tenho o banco inter que me oferece até empréstimos, e vcs tiram um limite mais de 200 reais que sempre usava nas faturas, traduzindo quitando minha dívida irei cancelar 😉",NEGATIVE,comentário,1,73,https://www.instagram.com/p/Cj3uqePJOTF/#17971953883736440,0,0,"['começo', 'mereceu', 'elogio', 'agora', ',', 'deixou', 'desejar', 'tiraram', 'limite', '+', ',', 'usava', 'sempre', 'pra', 'cobrir', 'faturas', ',', 'pq', 'msm', 'alterando', 'data', 'vencimento', 'conseguia', 'pagar', 'dia', 'correto', ',', 'agora', 'liguei', 'ontem', 'banco', 'retiraram', 'pq', 'gnt', 'constante', 'análises', ',', 'banco', 'inter', 'oferece', 'empréstimos', ',', 'vcs', 'tiram', 'limite', '200', 'reais', 'sempre', 'usava', 'faturas', ',', 'traduzindo', 'quitando', 'dívida', 'irei', 'cancelar', '😉']"
"""2022-10-19 14:33:00""",diegomarques8819,Faturas vc não consegui gerar no aplicativo pq te obrigam a pagar fazendo pix na conta,NEGATIVE,comentário,0,28,https://www.instagram.com/p/Cj3uqePJOTF/#17956847462112884,0,0,"['Faturas', 'vc', 'consegui', 'gerar', 'aplicativo', 'pq', 'obrigam', 'pagar', 'fazendo', 'pix', 'conta']"
"""2022-10-19 14:32:00""",diegomarques8819,"Deixar aqui essa pra quem não sabe, eles ativam o débito automático sem vc se quer pedir autorização, e outra fatura vence vc não recebe nem um e-mail da fatura, sendo que este serviço eu sempre deixo autorizado no aplicativo",NEGATIVE,comentário,1,55,https://www.instagram.com/p/Cj3uqePJOTF/#18162903304255386,0,0,"['Deixar', 'aqui', 'pra', 'sabe', ',', 'ativam', 'débito', 'automático', 'vc', 'quer', 'pedir', 'autorização', ',', 'outra', 'fatura', 'vence', 'vc', 'recebe', 'e-mail', 'fatura', ',', 'sendo', 'serviço', 'sempre', 'deixo', 'autorizado', 'aplicativo']"
"""2022-10-19 15:35:00""",sigsegverror,"Achei que era só eu que reclamava. Hoje a @xpinvestimentos é a única corretora (grande) que cobra corretagem. Até na @btgpactual você consegue zerar e negociar dependendo do volume de operação ou do seu valor financeiro.  Alegar assessoria “especializada” não é motivo. Afinal, quem opera dt não precisa de assessoria … Vamos ver depois que o @ion.itau lançar se eles tomam vergonha na cara e zeram",NEGATIVE,comentário,0,37,https://www.instagram.com/reel/CjTZwWiD1vS/#17960421632015300,0,0,"['Achei', 'reclamava', '.', 'Hoje', '@', 'xpinvestimentos', 'única', 'corretora', '(', 'grande', ')', 'cobra', 'corretagem', '.', '@', 'btgpactual', 'consegue', 'zerar', 'negociar', 'dependendo', 'volume', 'operação', 'valor', 'financeiro', '.', 'Alegar', 'assessoria', '“', 'especializada', '”', 'motivo', '.', 'Afinal', ',', 'opera', 'dt', 'precisa', 'assessoria', '…', 'Vamos', 'ver', '@', 'ion.itau', 'lançar', 'tomam', 'vergonha', 'cara', 'zeram']"
"""2022-10-19 15:50:00""",sigsegverror,"@fluminenserj100 a xp não quer saber do varejo. Até por isso não zeram corretagem. Então acabam perdendo muitos clientes devido às altas taxas. Enquanto isso, os bancões, inclusive @itau e @btgpactual zeram suas corretagem afim de captar todo tipo de público. Acho que o @thiagomaffra não tem acompanhando as últimas notícias hehe",NEGATIVE,comentário,0,44,https://www.instagram.com/reel/Cj3YyzrvOS8/#17992318105568282,0,0,"['@', 'fluminenserj100', 'xp', 'quer', 'saber', 'varejo', '.', 'zeram', 'corretagem', '.', 'Então', 'acabam', 'perdendo', 'muitos', 'clientes', 'devido', 'altas', 'taxas', '.', 'Enquanto', 'isso', ',', 'bancões', ',', 'inclusive', '@', 'itau', '@', 'btgpactual', 'zeram', 'corretagem', 'afim', 'captar', 'todo', 'tipo', 'público', '.', 'Acho', '@', 'thiagomaffra', 'acompanhando', 'últimas', 'notícias', 'hehe']"
"""2022-10-19 20:25:00""",talihs_,Quero saber mais ..,POSITIVE,comentário,0,14,https://www.instagram.com/p/CjTrsOCpE3h/#17994195334511030,0,0,"['Quero', 'saber', '..']"
"""2022-10-19 21:50:00""",fabiotadeu1983,"@joaorezende8 sinto muito por vc meu irmão . É que comigo até agora não tenho nada à reclamar do @btgpactual ,te aconselho à entrar em contato pelo chat deles pelo próprio app pois sempre que precisei por lá foi muito rápido",POSITIVE,resposta,0,21,https://www.instagram.com/p/Cj3uqePJOTF/#17854238474810117,0,0,"['@', 'joaorezende8', 'sinto', 'vc', 'irmão', '.', 'comigo', 'agora', 'nada', 'reclamar', '@', 'btgpactual', ',', 'te', 'aconselho', 'entrar', 'contato', 'chat', 'próprio', 'app', 'pois', 'sempre', 'precisei', 'lá', 'rápido']"
"""2022-10-19 23:09:00""",nelsonpedrobom,👏👏👏👏💵💵🇧🇷👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17980821529664056,0,0,['👏👏👏👏💵💵🇧🇷👏']
"""2022-10-20 14:04:00""",jhccordeiro,GO @btgpactual !!!,POSITIVE,comentário,0,19,https://www.instagram.com/reel/Cj6NvwXhwut/#17949873893332132,0,0,"['GO', '@', 'btgpactual', '!', '!', '!']"
"""2022-10-20 15:44:00""",benhurdias,BTG💪👏👏,NEUTRAL,comentário,0,11,https://www.instagram.com/p/Cj8hOAhp8HR/#17957403965110504,0,0,['BTG💪👏👏']
"""2022-10-20 15:38:00""",diego_antunescf,B3 + BTG = 💪,NEUTRAL,comentário,0,25,https://www.instagram.com/p/Cj8hOAhp8HR/#18237313651177989,0,0,"['B3', '+', 'BTG', '=', '💪']"
"""2022-10-20 15:56:00""",yeyaxe9732,"Muito obrigado   @lily_andrew_fx, recebi meu   lucrar alguns minutos atrás com o seu   plataforma e vale $ 20.400.  Eu acabei de   quero agradecer por sua excelente   plataforma e assistência",POSITIVE,comentário,1,65,https://www.instagram.com/p/Cj8hOAhp8HR/#17927260235474622,0,0,"['obrigado', '@', 'lily_andrew_fx', ',', 'recebi', 'lucrar', 'alguns', 'minutos', 'atrás', 'plataforma', 'vale', '$', '20.400.', 'acabei', 'quero', 'agradecer', 'excelente', 'plataforma', 'assistência']"
"""2022-10-20 15:55:00""",souericareis,🚀🚀🚀👏🏻👏🏻👏🏻👏🏻,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17951119826193773,0,0,['🚀🚀🚀👏🏻👏🏻👏🏻👏🏻']
"""2022-10-20 16:18:00""",denilson_lucasz,O melhor banco 👏👏👏🔥🔥🔥,POSITIVE,comentário,0,14,https://www.instagram.com/p/Cj8hOAhp8HR/#17990090458581504,0,0,"['melhor', 'banco', '👏👏👏🔥🔥🔥']"
"""2022-10-20 16:48:00""",mocafilho,Cancela a taxa de corretagem pra fica show,POSITIVE,comentário,0,37,https://www.instagram.com/p/Cj8hOAhp8HR/#17983540390646151,0,0,"['Cancela', 'taxa', 'corretagem', 'pra', 'fica', 'show']"
"""2022-10-20 17:23:00""",victorp284,#fluminense,NEUTRAL,comentário,1,61,https://www.instagram.com/p/Cj3uqePJOTF/#17965055047942511,0,0,"['#', 'fluminense']"
"""2022-10-20 17:23:00""",victorp284,Compra o flu,POSITIVE,comentário,0,23,https://www.instagram.com/p/Cj3uqePJOTF/#17949846170206288,0,0,"['Compra', 'flu']"
"""2022-10-20 17:23:00""",victorp284,🇮🇹🇮🇹🇮🇹🇮🇹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17960671163072142,0,0,['🇮🇹🇮🇹🇮🇹🇮🇹']
"""2022-10-20 17:23:00""",victorp284,🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17954381144290613,0,0,['🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹']
"""2022-10-20 17:22:00""",victorp284,🇮🇹🇮🇹🇮🇹🇮🇹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17978355163733271,0,0,['🇮🇹🇮🇹🇮🇹🇮🇹']
"""2022-10-20 17:22:00""",victorp284,🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17958275047959102,0,0,['🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹']
"""2022-10-20 17:22:00""",victorp284,🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#18188986150215073,0,0,['🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹']
"""2022-10-20 17:22:00""",victorp284,#compraofluminense,POSITIVE,comentário,0,44,https://www.instagram.com/p/Cj8hOAhp8HR/#17887999115723397,0,0,"['#', 'compraofluminense']"
"""2022-10-20 17:21:00""",filipetiseu,Nem 🔥. Estou de olho hein @nevesleticia,NEUTRAL,comentário,0,12,https://www.instagram.com/p/Cj8hOAhp8HR/#17951498450224255,0,0,"['🔥', '.', 'olho', 'hein', '@', 'nevesleticia']"
"""2022-10-20 17:31:00""",thlimaoficial,💙,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#18228354475195797,0,0,['💙']
"""2022-10-20 18:18:00""",rafaelrubin,👏👏👏👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17938922078409161,0,0,['👏👏👏👏👏👏👏']
"""2022-10-20 19:48:00""",cavalierimario,🙌,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17954194544157043,0,0,['🙌']
"""2022-10-20 20:23:00""",mayarainvest,😍😍😍😍😍,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17976692614744887,0,0,['😍😍😍😍😍']
"""2022-10-20 20:57:00""",stecelentano,@marianacardoso26 💙,NEUTRAL,comentário,0,34,https://www.instagram.com/p/Cj8hOAhp8HR/#18236198539180482,0,0,"['@', 'marianacardoso26', '💙']"
"""2022-10-20 20:50:00""",paulo_a_q,Está btgpactual é a betano é,NEUTRAL,comentário,0,12,https://www.instagram.com/p/Cj8hOAhp8HR/#17858693498821872,0,0,"['btgpactual', 'betano']"
"""2022-10-20 21:01:00""",luamenezeslu,Quero saber mais sobre isso,POSITIVE,comentário,0,24,https://www.instagram.com/p/CQ_PsMDJG34/#17912633264637266,0,0,"['Quero', 'saber', 'sobre']"
"""2022-10-20 21:59:00""",thaylor.io,@isdgreal @btgpactual chega aqui,NEUTRAL,comentário,0,33,https://www.instagram.com/p/Cj9EdqWOl7d/#17959993774899804,0,0,"['@', 'isdgreal', '@', 'btgpactual', 'chega', 'aqui']"
"""2022-10-20 21:48:00""",joaorezende8,"@btgpactual e @btgpactualempresas tem que estar em primeiro lugar de reclamações mesmo! É UM LIXO, possui um serviço de assessoria gratuita onde quem ganha é o banco e os assessores comissões, tratam o dinheiro do cliente como fosse capim! De mim esse banco tem minhares de reclamações no BC, Reclame Aqui, e ainda tem um processo na Justiça!",NEGATIVE,comentário,0,26,https://www.instagram.com/p/Cj9EdEEOKwN/#17978082424691823,0,0,"['@', 'btgpactual', '@', 'btgpactualempresas', 'primeiro', 'lugar', 'reclamações', 'mesmo', '!', 'LIXO', ',', 'possui', 'serviço', 'assessoria', 'gratuita', 'onde', 'ganha', 'banco', 'assessores', 'comissões', ',', 'tratam', 'dinheiro', 'cliente', 'capim', '!', 'mim', 'banco', 'minhares', 'reclamações', 'BC', ',', 'Reclame', 'Aqui', ',', 'ainda', 'processo', 'Justiça', '!']"
"""2022-10-21 00:16:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17956035905128494,0,0,['👏']
"""2022-10-21 00:35:00""",institutovelhoamigo,@btgpactual Sempre juntos! 💙💙💙,NEUTRAL,comentário,0,39,https://www.instagram.com/p/Cj5TSn8syB9/#18327763594051312,0,0,"['@', 'btgpactual', 'Sempre', 'juntos', '!', '💙💙💙']"
"""2022-10-21 03:56:00""",leibrazuka,Vamos que vamosssss rumo aos 20,NEUTRAL,comentário,0,36,https://www.instagram.com/p/Cj8hOAhp8HR/#17905303817656548,0,0,"['Vamos', 'vamosssss', 'rumo', '20']"
"""2022-10-21 06:50:00""",richardfortes,É uma live? Que horas começa?,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17938183664310517,0,0,"['live', '?', 'horas', 'começa', '?']"
"""2022-10-21 10:29:00""",rlmlopes,Ve essa dai @btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/Cj8yzorSEG7/#18156980962261798,0,0,"['Ve', 'dai', '@', 'btgpactual']"
"""2022-10-21 10:33:00""",wilsontransporte,👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17949836588248845,0,0,['👏👏']
"""2022-10-21 12:43:00""",mais_money33,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/Cj-wuKSuNGp/#17961127793067231,0,0,"['@', 'btgpactual']"
"""2022-10-21 15:01:00""",gustavocraupp,É normal o RI do BTRA11 não responder?,NEUTRAL,comentário,0,18,https://www.instagram.com/p/Cj8hOAhp8HR/#17872892894779843,0,0,"['normal', 'RI', 'BTRA11', 'responder', '?']"
"""2022-10-21 19:00:00""",carolin4castro,Oi! Eu não estou conseguindo abrir uma conta com vocês porque diz que os dados de confirmação estão incorretos. Vocês conseguem me ajudar por favor? Obrigada,NEGATIVE,comentário,0,16,https://www.instagram.com/p/Cj8hOAhp8HR/#17963752801966443,0,0,"['Oi', '!', 'conseguindo', 'abrir', 'conta', 'porque', 'diz', 'dados', 'confirmação', 'incorretos', '.', 'conseguem', 'ajudar', 'favor', '?', 'Obrigada']"
"""2022-10-21 22:55:00""",luciano_fernandes.sim,Desde d JULHO q aguardo uma resposta referente abertura d conta c/ vcs. Tá preste  completar 90 DIAS!!! um ABSURDO!,NEGATIVE,comentário,0,37,https://www.instagram.com/p/Cj8hOAhp8HR/#17983859134650981,0,0,"['Desde', 'd', 'JULHO', 'q', 'aguardo', 'resposta', 'referente', 'abertura', 'd', 'conta', 'c/', 'vcs', '.', 'Tá', 'preste', 'completar', '90', 'DIAS', '!', '!', '!', 'ABSURDO', '!']"
"""2022-10-21 23:55:00""",trader.zin,@jovilmarcorreacezar eaê! utilizo a @btgpactual,NEUTRAL,comentário,0,33,https://www.instagram.com/reel/Cj-9enxJ-rF/#18159287617268249,0,0,"['@', 'jovilmarcorreacezar', 'eaê', '!', 'utilizo', '@', 'btgpactual']"
"""2022-10-22 07:44:00""",fortunato.boss,@btgpactual @picpay @timeneon @porto Quando vocês me pedem foto comprovando que sou eu 😂,NEUTRAL,comentário,1,53,https://www.instagram.com/p/Cj3UAxqO-hz/#18029137627412366,0,0,"['@', 'btgpactual', '@', 'picpay', '@', 'timeneon', '@', 'porto', 'pedem', 'foto', 'comprovando', '😂']"
"""2022-10-22 16:23:00""",nuno_scariot,Fora BTG/PT,NEGATIVE,comentário,0,22,https://www.instagram.com/p/Cj8hOAhp8HR/#17985686110625310,0,0,['BTG/PT']
"""2022-10-22 16:56:00""",amibrida,"@btgpactual BANCO QUE APOIA UM LADRÃOLULA, SE VC TEM DINHEIRO PARADO OU APLICADO NESSE BANCO ELE ESTÁ SENDO USADO PRA APOIAR UM LADRÃOLULA...",NEGATIVE,comentário,0,34,https://www.instagram.com/p/Cj-Lx_-u79o/#17951562347276872,0,0,"['@', 'btgpactual', 'BANCO', 'APOIA', 'LADRÃOLULA', ',', 'VC', 'DINHEIRO', 'PARADO', 'APLICADO', 'NESSE', 'BANCO', 'SENDO', 'USADO', 'PRA', 'APOIAR', 'LADRÃOLULA', '...']"
"""2022-10-22 19:46:00""",leomoreira.br,"A @jessicacastrosc trabalha no @btgpactual, posta um vídeo exercendo sua atividade e vem uns fakes acéfal*s questionar sobre posicionamento político, realmente o mundo está doente.",NEGATIVE,comentário,0,45,https://www.instagram.com/reel/CkB3arnPSNQ/#17848742996856787,0,0,"['@', 'jessicacastrosc', 'trabalha', '@', 'btgpactual', ',', 'posta', 'vídeo', 'exercendo', 'atividade', 'vem', 'uns', 'fakes', 'acéfal', '*', 's', 'questionar', 'sobre', 'posicionamento', 'político', ',', 'realmente', 'mundo', 'doente', '.']"
"""2022-10-22 22:15:00""",luiz_a.j.dos_santos,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cjx5zaZswrv/#17973439216834267,0,0,['👏']
"""2022-10-22 22:12:00""",luiz_a.j.dos_santos,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj8hOAhp8HR/#17937506885446916,0,0,['👏']
"""2022-10-22 22:18:00""",luiz_a.j.dos_santos,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cj3uqePJOTF/#17993395333561861,0,0,['👏']
"""2022-10-23 09:35:00""",elisalugao,O melhor❤️❤️ 👏🏻👏🏻adoro fazer parte de td isso❤️❤️,NEUTRAL,comentário,0,18,https://www.instagram.com/p/Cj8hOAhp8HR/#17980994791728464,0,0,"['melhor❤️❤️', '👏🏻👏🏻adoro', 'fazer', 'parte', 'td', 'isso❤️❤️']"
"""2022-10-23 10:46:00""",fabianaarana,Uma honra fazer parte do encerramento do morning call  #1000 do @btgpactual com meus colegas @alvarosfrasson @jersonzanlorenzi e Mansueto Almeida! Parabéns Jerson e time pelo excelente trabalho ao longo dos últimos 4 anos!! 👏🏻👏🏻👏🏻👏🏻,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cj_TgF1usFm/#18189527761211210,0,0,"['honra', 'fazer', 'parte', 'encerramento', 'morning', 'call', '#', '1000', '@', 'btgpactual', 'colegas', '@', 'alvarosfrasson', '@', 'jersonzanlorenzi', 'Mansueto', 'Almeida', '!', 'Parabéns', 'Jerson', 'time', 'excelente', 'trabalho', 'longo', 'últimos', '4', 'anos', '!', '!', '👏🏻👏🏻👏🏻👏🏻']"
