dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,tokens_processados,positivo,negativo,neutro
"""2022-10-03 11:35:00""",oscarpradofilho,"Se cuidam do dinheiro igual faz pesquisa, jaja vai falir",NEGATIVE,comentário,0,39,https://www.instagram.com/p/CjQPEaPObyp/#18032233363401185,0,0,"Se cuidam do dinheiro igual faz pesquisa, jaja vai falir","['cuidam', 'dinheiro', 'igual', 'faz', 'pesquisa', 'jaja', 'vai', 'falir']",,,
"""2022-10-03 11:33:00""",sarahd.murray,"❤️❤️❤️Obrigado por restaurar minha felicidade nos meus dias sombrios, durante esse período investi $ 1.000 e para minha maior surpresa obtive um retorno de $ 11.000 em apenas 3 dias.  @educatrader8",NEUTRAL,comentário,1,73,https://www.instagram.com/p/CjQPEaPObyp/#17937248354411683,0,0,"❤️❤️❤️Obrigado por restaurar minha felicidade nos meus dias sombrios, durante esse período investi $ 1.000 e para minha maior surpresa obtive um retorno de $ 11.000 em apenas 3 dias.  @educatrader8","['restaurar', 'felicidade', 'dias', 'sombrios', 'durante', 'período', 'investi', 'maior', 'surpresa', 'obtive', 'retorno', 'apenas', 'dias']",,,
"""2022-10-03 11:53:00""",gabriel.grll,"ué, vão ficar apagando os comentarios mesmo? Pensei que feedback era importante para a empresa 🤷🏻‍♂️",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CjP19rtOvar/#18308231149064780,0,0,"ué, vão ficar apagando os comentarios mesmo? Pensei que feedback era importante para a empresa 🤷🏻‍♂️","['ué', 'vão', 'ficar', 'apagando', 'comentarios', 'pensei', 'feedback', 'importante', 'empresa']",,,
"""2022-10-03 12:06:00""",orricarddo,"Depois da pesquisa eleitoral,fica difícil confiar nessas análises",NEGATIVE,comentário,0,40,https://www.instagram.com/p/CjQPEaPObyp/#17946128450126617,0,0,"Depois da pesquisa eleitoral,fica difícil confiar nessas análises","['pesquisa', 'eleitoral', 'fica', 'difícil', 'confiar', 'nessas', 'análises']",,,
"""2022-10-03 12:06:00""",nuno_scariot,"Quem é Bolsonaro, não deveria nunca investir no BTG….",NEGATIVE,comentário,0,20,https://www.instagram.com/p/CjQPEaPObyp/#17917412804615000,0,0,"Quem é Bolsonaro, não deveria nunca investir no BTG….","['bolsonaro', 'deveria', 'nunca', 'investir']",,,
"""2022-10-03 12:05:00""",nuno_scariot,Tá de luto? Seu presidiário de estimação não se elegeu?,NEUTRAL,comentário,0,20,https://www.instagram.com/p/CjP19rtOvar/#18140388586287465,0,0,Tá de luto? Seu presidiário de estimação não se elegeu?,"['tá', 'luto', 'presidiário', 'estimação', 'elegeu']",,,
"""2022-10-03 12:32:00""",souza.juliocarlos,@btgpactual oq indica esse percentual à frente dos fundos e ações??,NEUTRAL,comentário,0,45,https://www.instagram.com/p/CjQPEaPObyp/#17907332045568669,0,0,@btgpactual oq indica esse percentual à frente dos fundos e ações??,"['oq', 'indica', 'percentual', 'frente', 'fundos', 'ações']",,,
"""2022-10-03 13:42:00""",raphaschiertri.oficial,Essa análise é igual a pesquisa de intenção de voto para presidente no primeiro turno??? Lula 45 e Bolsonaro 35? Alto risco hein ..😂😂😂😂,NEUTRAL,comentário,0,35,https://www.instagram.com/p/CjQPEaPObyp/#17987597431593122,0,0,Essa análise é igual a pesquisa de intenção de voto para presidente no primeiro turno??? Lula 45 e Bolsonaro 35? Alto risco hein ..muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado ,"['análise', 'igual', 'pesquisa', 'intenção', 'voto', 'presidente', 'primeiro', 'turno', 'lula', 'bolsonaro', 'alto', 'risco', 'hein', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado']",,,
"""2022-10-03 14:07:00""",joao_prqt,Fluminense.,NEUTRAL,comentário,0,24,https://www.instagram.com/p/CjQPEaPObyp/#17913077171632391,0,0,Fluminense.,['fluminense'],,,
"""2022-10-03 15:21:00""",tago.costa,"Quando vão liberar as carteiras de FII e Dividendos no App? Acabei de olhar, não estão disponíveis, somente a ESG.",NEGATIVE,comentário,0,23,https://www.instagram.com/p/CjQPEaPObyp/#18019701082437675,0,0,"Quando vão liberar as carteiras de FII e Dividendos no App? Acabei de olhar, não estão disponíveis, somente a ESG.","['vão', 'liberar', 'carteiras', 'fii', 'dividendos', 'app', 'acabei', 'olhar', 'disponíveis', 'somente', 'esg']",,,
"""2022-10-03 17:54:00""",wenio.oliveira.df,"Chegou a hora de você ter seu cartão de crédito,tá Aprovando demais!!!!!DIGIO me liberou 5 mil de limite e um ótimo cartão de crédito e está aprovando demais, quer um link de indicação p sua aprovação ser facilitada? Comente algo ou me mande msg no direct, boa sorte e obrigada.",POSITIVE,comentário,1,100,https://www.instagram.com/p/CjQPEaPObyp/#18024573814419389,0,1,"Chegou a hora de você ter seu cartão de crédito,tá Aprovando demais!!!!!DIGIO me liberou 5 mil de limite e um ótimo cartão de crédito e está aprovando demais, quer um link de indicação p sua aprovação ser facilitada? Comente algo ou me mande msg no direct, boa sorte e obrigada.","['chegou', 'hora', 'ter', 'cartão', 'crédito', 'tá', 'aprovando', 'demais', 'digio', 'liberou', 'mil', 'limite', 'ótimo', 'cartão', 'crédito', 'aprovando', 'demais', 'quer', 'link', 'indicação', 'aprovação', 'facilitada', 'comente', 'algo', 'mande', 'msg', 'direct', 'boa', 'sorte', 'obrigada']",,,
"""2022-10-03 17:46:00""",julianhenzq,"Deus tem sido fiel a mim, Deus me abençoou com a senhora Kerry Gomez que mudou minhas finanças entre em contato com @trading_with_kerry para mudar sua vida financeira",POSITIVE,comentário,0,49,https://www.instagram.com/p/CjQPEaPObyp/#18183328555239586,0,0,"Deus tem sido fiel a mim, Deus me abençoou com a senhora Kerry Gomez que mudou minhas finanças entre em contato com @trading_with_kerry para mudar sua vida financeira","['deus', 'sido', 'fiel', 'mim', 'deus', 'abençoou', 'senhora', 'kerry', 'gomez', 'mudou', 'finanças', 'contato', 'mudar', 'vida', 'financeira']",,,
"""2022-10-03 18:39:00""",claudinhocrs,📚☕️👍🏻,NEUTRAL,comentário,0,40,https://www.instagram.com/p/CjQPEaPObyp/#17871605573773208,0,0,📚☕️positivo 🏻,[],,,
"""2022-10-03 18:46:00""",deivide.ecb,@btgpactual pq não criar um CDB limite de crédito pra alcançar clientes que de início não obtiveram crédito. Para assim  poder criar uma relação melhor com o banco e poder aproveitar mais os benéficos que são dados aos que tem...,NEGATIVE,comentário,0,47,https://www.instagram.com/p/CjQPEaPObyp/#18240672988121826,0,0,@btgpactual pq não criar um CDB limite de crédito pra alcançar clientes que de início não obtiveram crédito. Para assim  poder criar uma relação melhor com o banco e poder aproveitar mais os benéficos que são dados aos que tem...,"['criar', 'cdb', 'limite', 'crédito', 'alcançar', 'clientes', 'início', 'obtiveram', 'crédito', 'assim', 'poder', 'criar', 'relação', 'melhor', 'poder', 'aproveitar', 'benéficos', 'dados']",,,
"""2022-10-03 20:30:00""",zepolenta,@souza.juliocarlos percentual de alocação pra cada ativo.,NEUTRAL,resposta,0,44,https://www.instagram.com/p/CjQPEaPObyp/#17951035514186007,0,0,@souza.juliocarlos percentual de alocação pra cada ativo.,"['percentual', 'alocação', 'cada', 'ativo']",,,
"""2022-10-03 21:05:00""",davidfab.02,@rodolfisss,NEUTRAL,comentário,0,43,https://www.instagram.com/p/CjQPEaPObyp/#18022833178423102,0,0,@rodolfisss,['rodolfisss'],,,
"""2022-10-03 23:07:00""",mnapontes,Melhor plantão de notícias 💙💙,POSITIVE,comentário,0,49,https://www.instagram.com/p/CjEQgbrpaJg/#17900458592670285,0,0,Melhor plantão de notícias coração azul coração azul ,"['melhor', 'plantão', 'notícias', 'coração', 'azul', 'coração', 'azul']",,,
"""2022-10-03 23:06:00""",mnapontes,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Ci0C-jPMmIG/#17939385914512835,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-10-03 23:04:00""",mnapontes,"O melhor atendimento, sem dúvida! 👏🏻👏🏻",POSITIVE,comentário,0,17,https://www.instagram.com/p/CjLn2IRp6D7/#17971189201841052,0,0,"O melhor atendimento, sem dúvida! palmas 🏻palmas 🏻","['melhor', 'atendimento', 'dúvida', 'palmas']",,,
"""2022-10-03 23:39:00""",jorge.costa12,É tão certo quanto as pesquisas de voto de vcs?,NEUTRAL,comentário,0,17,https://www.instagram.com/p/CjQPEaPObyp/#17894699117686329,0,0,É tão certo quanto as pesquisas de voto de vcs?,"['tão', 'certo', 'quanto', 'pesquisas', 'voto']",,,
"""2022-10-04 03:46:00""",luizantoniojovinodossan,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjP19rtOvar/#18317529937016837,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-10-04 03:45:00""",luizantoniojovinodossan,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjQPEaPObyp/#17910302609547953,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-10-04 08:35:00""",bispo_genesio,Muito bom,POSITIVE,comentário,0,8,https://www.instagram.com/p/CjQPEaPObyp/#18317535163039354,0,0,Muito bom,['bom'],,,
"""2022-10-04 09:30:00""",zanettipedro_,👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjQPEaPObyp/#17963856871940317,0,0,palmas palmas ,"['palmas', 'palmas']",,,
"""2022-10-04 09:26:00""",victoriaschwartzmann,👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjQPEaPObyp/#17878534415700567,0,0,palmas palmas ,"['palmas', 'palmas']",,,
"""2022-10-04 09:21:00""",mateus.btg,@rogeriobandeiraalmeida não teve promoção kkk,NEGATIVE,resposta,0,46,https://www.instagram.com/p/CjP19rtOvar/#18001166731501762,0,0,@rogeriobandeiraalmeida não teve promoção kkk,"['rogeriobandeiraalmeida', 'promoção']",,,
"""2022-10-04 10:03:00""",joaovcarvalho.aai,É uma honra te assessorar nos seus investimentos através do maior banco de investimentos da América Latina @btgpactual e com o maior escritório do nosso estado @kazacapital,POSITIVE,comentário,1,59,https://www.instagram.com/reel/CjJVk9_grOx/#17935271243447808,0,0,É uma honra te assessorar nos seus investimentos através do maior banco de investimentos da América Latina @btgpactual e com o maior escritório do nosso estado @kazacapital,"['honra', 'assessorar', 'investimentos', 'através', 'maior', 'investimentos', 'américa', 'latina', 'maior', 'escritório', 'estado', 'kazacapital']",,,
"""2022-10-04 10:02:00""",ca.bley,"@chavesjunior vereador , conte comigo , @sejawemind @punahinstitute , todo ecossistema do @btgpactual para auxiliar a Educação financeira nas instituições de ensino , fomentar o empreendedorismo e trazer mais inteligência emocional para o nosso país começando pelo nosso estado e nossa cidade.",NEUTRAL,comentário,0,42,https://www.instagram.com/p/CjImJzMuCWF/#17854684757824077,0,0,"@chavesjunior vereador , conte comigo , @sejawemind @punahinstitute , todo ecossistema do @btgpactual para auxiliar a Educação financeira nas instituições de ensino , fomentar o empreendedorismo e trazer mais inteligência emocional para o nosso país começando pelo nosso estado e nossa cidade.","['chavesjunior', 'vereador', 'conte', 'comigo', 'sejawemind', 'punahinstitute', 'todo', 'ecossistema', 'auxiliar', 'educação', 'financeira', 'instituições', 'ensino', 'fomentar', 'empreendedorismo', 'trazer', 'inteligência', 'emocional', 'país', 'começando', 'estado', 'cidade']",,,
"""2022-10-04 11:10:00""",claudinhocrs,📚☕️👍🏻,NEUTRAL,comentário,0,40,https://www.instagram.com/p/CjP19rtOvar/#18217828180085413,0,0,📚☕️positivo 🏻,[],,,
"""2022-10-04 11:26:00""",gabriellansac,Muito bom! Mas Ta faltando uma carteira de ETFs @btgpactual 😉🤞,POSITIVE,comentário,0,15,https://www.instagram.com/p/CjQPEaPObyp/#17952845723170395,0,0,Muito bom! Mas Ta faltando uma carteira de ETFs @btgpactual 😉🤞,"['bom', 'ta', 'faltando', 'carteira', 'etfs']",,,
"""2022-10-04 13:21:00""",raquelfernandes842,Tem golpistas usando o nome e o CNPJ da empresa! Ontem mesmo eu caí no golpe! Porque realmente eu achava que era a empresa,NEGATIVE,comentário,0,32,https://www.instagram.com/p/CjEQgbrpaJg/#17874488735712162,0,0,Tem golpistas usando o nome e o CNPJ da empresa! Ontem mesmo eu caí no golpe! Porque realmente eu achava que era a empresa,"['golpistas', 'usando', 'nome', 'cnpj', 'empresa', 'ontem', 'caí', 'golpe', 'porque', 'realmente', 'achava', 'empresa']",,,
"""2022-10-04 14:23:00""",luciarodrigues4819,Cobra anuidade/mensalidade?,NEUTRAL,comentário,0,17,https://www.instagram.com/p/CfM4xWZuu9B/#18023459998421992,0,0,Cobra anuidade/mensalidade?,['cobra'],,,
"""2022-10-04 15:56:00""",souzathalita,"@btgpactual estou com problemas sobre cobrança de plataforma. Cancelei minha plataforma durante um mês pois eu não iria operar, e agora estão me cobrando pela utilização da plataforma! Em prol do bom relacionamento que tenho com vcs, podem me ajudar a resolver isso?",NEGATIVE,comentário,0,37,https://www.instagram.com/p/CjQPEaPObyp/#18297036487075963,0,0,"@btgpactual estou com problemas sobre cobrança de plataforma. Cancelei minha plataforma durante um mês pois eu não iria operar, e agora estão me cobrando pela utilização da plataforma! Em prol do bom relacionamento que tenho com vcs, podem me ajudar a resolver isso?","['problemas', 'sobre', 'cobrança', 'plataforma', 'cancelei', 'plataforma', 'durante', 'mês', 'pois', 'iria', 'operar', 'agora', 'cobrando', 'utilização', 'plataforma', 'prol', 'bom', 'relacionamento', 'podem', 'ajudar', 'resolver']",,,
"""2022-10-04 16:58:00""",lucianekarioca,Meu perfil no projeto Lucianekarioca@hotmail.com  @walmart @postospetrobras @brpetrobrasil @itubers @ambev @bradesco @weg.motores @btgpactual @santanderbrasil @rededor_oficial  peço sua ajuda e convido a conhecer o projeto obgda,NEUTRAL,comentário,0,45,https://www.instagram.com/p/CcIYiL6tdz9/#18016410205443751,0,0,Meu perfil no projeto Lucianekarioca@hotmail.com  @walmart @postospetrobras @brpetrobrasil @itubers @ambev @bradesco @weg.motores @btgpactual @santanderbrasil @rededor_oficial  peço sua ajuda e convido a conhecer o projeto obgda,"['perfil', 'projeto', 'lucianekarioca', 'walmart', 'postospetrobras', 'brpetrobrasil', 'itubers', 'ambev', 'bradesco', 'santanderbrasil', 'peço', 'ajuda', 'convido', 'conhecer', 'projeto', 'obgda']",,,
"""2022-10-04 18:59:00""",tigev97222,"Fiz minha pesquisa corretamente @patricia.owen.platform Devo confessar que ninguém lida com negócios como você, você realmente salvou minha vida das dívidas e acho que nunca poderia dizer o quanto você significa para mim. na minha vida e na minha família eu agradeço muito obrigado mais uma vez fiz meu lucro com sucesso, seu investimento em ações é incrível, desde que comecei a investir com você ganhei mais de R$ 110.000 e recebi R$ 30.500 hoje tudo graças a @patricia.owen.platform",POSITIVE,comentário,0,49,https://www.instagram.com/p/CjTrsOCpE3h/#17957730299072305,0,0,"Fiz minha pesquisa corretamente @patricia.owen.platform Devo confessar que ninguém lida com negócios como você, você realmente salvou minha vida das dívidas e acho que nunca poderia dizer o quanto você significa para mim. na minha vida e na minha família eu agradeço muito obrigado mais uma vez fiz meu lucro com sucesso, seu investimento em ações é incrível, desde que comecei a investir com você ganhei mais de R$ 110.000 e recebi R$ 30.500 hoje tudo graças a @patricia.owen.platform","['fiz', 'pesquisa', 'corretamente', 'devo', 'confessar', 'ninguém', 'lida', 'negócios', 'realmente', 'salvou', 'vida', 'dívidas', 'acho', 'nunca', 'poderia', 'dizer', 'quanto', 'significa', 'mim', 'vida', 'família', 'agradeço', 'obrigado', 'vez', 'fiz', 'lucro', 'sucesso', 'investimento', 'ações', 'incrível', 'desde', 'comecei', 'investir', 'ganhei', 'r', 'recebi', 'r', 'hoje', 'tudo', 'graças']",,,
"""2022-10-04 18:58:00""",depegaf.secebej,"As oportunidades são como o nascer do sol;  se você está esperando muito tempo, você sente falta deles enquanto não comece agora.  Troquei, e agora estou ganhando o suficiente para cuidar da minha família sou um testemunho vivo, que Deus continue te fortalecendo muito obrigado @trade_with_patriciasfx",POSITIVE,comentário,0,35,https://www.instagram.com/p/CjTrsOCpE3h/#18238285330192394,0,0,"As oportunidades são como o nascer do sol;  se você está esperando muito tempo, você sente falta deles enquanto não comece agora.  Troquei, e agora estou ganhando o suficiente para cuidar da minha família sou um testemunho vivo, que Deus continue te fortalecendo muito obrigado @trade_with_patriciasfx","['oportunidades', 'nascer', 'sol', 'esperando', 'tempo', 'sente', 'falta', 'enquanto', 'comece', 'agora', 'troquei', 'agora', 'ganhando', 'suficiente', 'cuidar', 'família', 'testemunho', 'vivo', 'deus', 'continue', 'fortalecendo', 'obrigado']",,,
"""2022-10-04 18:56:00""",b3_oficial,Que venham muitas décadas de vocês aqui com a gente! Sucesso sempre. 👏👏👏💙✨,POSITIVE,comentário,0,24,https://www.instagram.com/p/CjTrsOCpE3h/#17947991612259162,0,0,Que venham muitas décadas de vocês aqui com a gente! Sucesso sempre. palmas palmas palmas coração azul brilhando ,"['venham', 'muitas', 'décadas', 'aqui', 'gente', 'sucesso', 'sempre', 'palmas', 'palmas', 'palmas', 'coração', 'azul', 'brilhando']",,,
"""2022-10-04 18:56:00""",erikag.s,Que foto mais linda ❤️❤️❤️❤️❤️,POSITIVE,comentário,0,37,https://www.instagram.com/p/CjTrsOCpE3h/#17924730851553630,0,0,Que foto mais linda ❤️❤️❤️❤️❤️,"['foto', 'linda']",,,
"""2022-10-04 18:55:00""",carolrodrigues0,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#17993510986545608,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",,,
"""2022-10-04 18:54:00""",layev82555,"Lembre-se ao chamar alguma empresa de investimento de fake, ainda existem pessoas reais e sinceras, a @patricia.owen.platform empresa de investimentos me ajudou a realizar muitos investimentos de sucesso que ganhei mais de 50.000 reais e ainda contando porque estou investindo com eles, quero muito  para agradecer a outra pessoa que comentou nesta página e eu segui as instruções para ganhar Investindo com @patricia.owen.platform, você pode investir com ela e testemunhar por si mesmo que @patricia.owen.platform não discrimina como outros traders 📉🤝",POSITIVE,comentário,0,49,https://www.instagram.com/p/CjTrsOCpE3h/#17939699231383804,0,0,"Lembre-se ao chamar alguma empresa de investimento de fake, ainda existem pessoas reais e sinceras, a @patricia.owen.platform empresa de investimentos me ajudou a realizar muitos investimentos de sucesso que ganhei mais de 50.000 reais e ainda contando porque estou investindo com eles, quero muito  para agradecer a outra pessoa que comentou nesta página e eu segui as instruções para ganhar Investindo com @patricia.owen.platform, você pode investir com ela e testemunhar por si mesmo que @patricia.owen.platform não discrimina como outros traders 📉apertoDeMãos","['chamar', 'alguma', 'empresa', 'investimento', 'fake', 'ainda', 'existem', 'pessoas', 'reais', 'sinceras', 'empresa', 'investimentos', 'ajudou', 'realizar', 'muitos', 'investimentos', 'sucesso', 'ganhei', 'reais', 'ainda', 'contando', 'porque', 'investindo', 'quero', 'agradecer', 'outra', 'pessoa', 'comentou', 'nesta', 'página', 'segui', 'instruções', 'ganhar', 'investindo', 'pode', 'investir', 'testemunhar', 'si', 'discrimina', 'outros', 'traders']",,,
"""2022-10-04 19:14:00""",glaucopteixeira,Quem não tem BTG é louco!!!,NEGATIVE,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#17948928764192713,0,0,Quem não tem BTG é louco!!!,['louco'],,,
"""2022-10-04 19:14:00""",rafaelladortas,🙌🙌🙌,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#18257164753128287,0,0,celebração celebração celebração ,"['celebração', 'celebração', 'celebração']",,,
"""2022-10-04 19:12:00""",jhoanes_freitas,💙💙💙,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#18009375499465554,0,0,coração azul coração azul coração azul ,"['coração', 'azul', 'coração', 'azul', 'coração', 'azul']",,,
"""2022-10-04 19:11:00""",franbielenzo,Queria entender pq vcs baixaram meu limite eu pago em d😡😡😡😡,NEGATIVE,comentário,0,47,https://www.instagram.com/p/CjTrsOCpE3h/#18155362327269468,0,0,Queria entender pq vcs baixaram meu limite eu pago em dfúria fúria fúria fúria ,"['queria', 'entender', 'baixaram', 'limite', 'pago', 'dfúria', 'fúria', 'fúria', 'fúria']",,,
"""2022-10-04 19:10:00""",franbielenzo,😡😡😡😖,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#18249985579187924,0,0,fúria fúria fúria 😖,"['fúria', 'fúria', 'fúria']",,,
"""2022-10-04 19:10:00""",leibrazuka,Vamuuuuuu 🚀,POSITIVE,comentário,0,14,https://www.instagram.com/p/CjTrsOCpE3h/#17948443880223361,0,0,Vamuuuuuu foguete ,"['vamuuuuuu', 'foguete']",,,
"""2022-10-04 19:08:00""",deamnemi,Muito orgulho de ter vivido tudo isso💙 🚀 e fazer parte dessa trajetória,POSITIVE,comentário,0,12,https://www.instagram.com/p/CjTrsOCpE3h/#18156036454253928,0,0,Muito orgulho de ter vivido tudo issocoração azul  foguete  e fazer parte dessa trajetória,"['orgulho', 'ter', 'vivido', 'tudo', 'issocoração', 'azul', 'foguete', 'fazer', 'parte', 'dessa', 'trajetória']",,,
"""2022-10-04 19:07:00""",_keniaalbernaz,Simplesmente o melhor 💙💙💙,POSITIVE,comentário,0,9,https://www.instagram.com/p/CjTrsOCpE3h/#17909918633636455,0,0,Simplesmente o melhor coração azul coração azul coração azul ,"['simplesmente', 'melhor', 'coração', 'azul', 'coração', 'azul', 'coração', 'azul']",,,
"""2022-10-04 19:07:00""",marcosroberto2163,"Parabéns Btg Pactual, estou feliz e orgulhosa por fazer parte desta família Btg. 😃✌️",POSITIVE,comentário,0,25,https://www.instagram.com/p/CjTrsOCpE3h/#18321264040044744,0,0,"Parabéns Btg Pactual, estou feliz e orgulhosa por fazer parte desta família Btg. feliz ✌️","['parabéns', 'feliz', 'orgulhosa', 'fazer', 'parte', 'desta', 'família', 'feliz']",,,
"""2022-10-04 19:03:00""",wilverissimog,Orgulho em fazer parte 💙,POSITIVE,comentário,0,18,https://www.instagram.com/p/CjTrsOCpE3h/#18322722199005865,0,0,Orgulho em fazer parte coração azul ,"['orgulho', 'fazer', 'parte', 'coração', 'azul']",,,
"""2022-10-04 19:01:00""",lf_refri_clima,@gessica_pesso123,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CjTrsOCpE3h/#18048122560367157,0,0,@gessica_pesso123,[],,,
"""2022-10-04 19:28:00""",michael_wong2389,"""@becky_investment_service me coloca em uma posição de força como CEO da minha """"empresa"""" de investimentos.  Eu amo especialmente os relatórios de fim de ano para ver como eu me saí em relação aos profissionais ou ao S&P.  Os relatórios da @becky_investment_service cobrem tantos aspectos do gerenciamento de portfólio!  Continue com o bom trabalho!"""" @becky_investment_service""",POSITIVE,comentário,0,36,https://www.instagram.com/p/CjTrsOCpE3h/#17961201679887041,0,0,"""@becky_investment_service me coloca em uma posição de força como CEO da minha """"empresa"""" de investimentos.  Eu amo especialmente os relatórios de fim de ano para ver como eu me saí em relação aos profissionais ou ao S&P.  Os relatórios da @becky_investment_service cobrem tantos aspectos do gerenciamento de portfólio!  Continue com o bom trabalho!"""" @becky_investment_service""","['coloca', 'posição', 'força', 'ceo', 'empresa', 'investimentos', 'amo', 'especialmente', 'relatórios', 'fim', 'ano', 'ver', 'saí', 'relação', 'profissionais', 's', 'relatórios', 'cobrem', 'tantos', 'aspectos', 'gerenciamento', 'portfólio', 'continue', 'bom', 'trabalho']",,,
"""2022-10-04 19:27:00""",avanil,Top demais 😎 saúde e prosperidade 🙌🏼,POSITIVE,comentário,0,19,https://www.instagram.com/p/CjTrsOCpE3h/#18014616598445899,0,0,Top demais descolado  saúde e prosperidade celebração 🏼,"['top', 'demais', 'descolado', 'saúde', 'prosperidade', 'celebração']",,,
"""2022-10-04 19:24:00""",nenovaz,Brasil bem 🇧🇷🇧🇷🇧🇷🇧🇷. Méritos do nosso Ministro Paulo Guedes é PRA Bolsonaro! 🙏🙏🙏,NEGATIVE,comentário,0,48,https://www.instagram.com/p/CjTrsOCpE3h/#18227346373197938,0,0,Brasil bem 🇧🇷🇧🇷🇧🇷🇧🇷. Méritos do nosso Ministro Paulo Guedes é PRA Bolsonaro! 🙏🙏🙏,"['brasil', 'bem', 'méritos', 'ministro', 'paulo', 'guedes', 'bolsonaro']",,,
"""2022-10-04 19:19:00""",ulmarwermuth,Parabéns que continue assim por muitos anos 🙌👏,POSITIVE,comentário,0,25,https://www.instagram.com/p/CjTrsOCpE3h/#17892218531702562,0,0,Parabéns que continue assim por muitos anos celebração palmas ,"['parabéns', 'continue', 'assim', 'muitos', 'anos', 'celebração', 'palmas']",,,
"""2022-10-04 19:18:00""",motyczka_andre,E o Pix prejudicou muito os lucros?,NEUTRAL,comentário,0,36,https://www.instagram.com/p/CjTrsOCpE3h/#17957444318034530,0,0,E o Pix prejudicou muito os lucros?,"['pix', 'prejudicou', 'lucros']",,,
"""2022-10-04 19:15:00""",marcelovaz1978,Quando serão uma empresa do NOVO MERCADO?,NEUTRAL,comentário,0,18,https://www.instagram.com/p/CjTrsOCpE3h/#17956081318970987,0,0,Quando serão uma empresa do NOVO MERCADO?,"['empresa', 'novo', 'mercado']",,,
"""2022-10-04 19:42:00""",invest__medical,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CjTrsOCpE3h/#17952396080295165,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",,,
"""2022-10-04 19:39:00""",fluzao_2020,Patrocina do Fluminense,NEUTRAL,comentário,0,35,https://www.instagram.com/p/CjTrsOCpE3h/#17884894031722171,0,0,Patrocina do Fluminense,"['patrocina', 'fluminense']",,,
"""2022-10-04 19:38:00""",sandraestrada153,"Obrigado por restaurar minha felicidade naquele período em que investi € 500 e, para minha maior surpresa, obtive um retorno de € 3500 em apenas sete dias, sua confiabilidade não pode ser igualada @trade_with_patriciasfx",NEUTRAL,comentário,1,67,https://www.instagram.com/p/CjTrsOCpE3h/#18320926309036623,0,0,"Obrigado por restaurar minha felicidade naquele período em que investi € 500 e, para minha maior surpresa, obtive um retorno de € 3500 em apenas sete dias, sua confiabilidade não pode ser igualada @trade_with_patriciasfx","['obrigado', 'restaurar', 'felicidade', 'naquele', 'período', 'investi', 'maior', 'surpresa', 'obtive', 'retorno', 'apenas', 'sete', 'dias', 'confiabilidade', 'pode', 'igualada']",,,
"""2022-10-04 19:37:00""",ottogsparenberg,Vamooooo! 🚀💙🤟🏼,POSITIVE,comentário,0,29,https://www.instagram.com/p/CjTrsOCpE3h/#17994069145558407,0,0,Vamooooo! foguete coração azul 🤟🏼,"['vamooooo', 'foguete', 'coração', 'azul']",,,
"""2022-10-04 19:36:00""",benhurdias,Orgulho desta fantástica empresa 🚀🚀🚀🚀🚀🚀🚀,POSITIVE,comentário,0,22,https://www.instagram.com/p/CjTrsOCpE3h/#18248099953184662,0,0,Orgulho desta fantástica empresa foguete foguete foguete foguete foguete foguete foguete ,"['orgulho', 'desta', 'fantástica', 'empresa', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete']",,,
"""2022-10-04 19:36:00""",jumajonatas,"@franbielenzo pelo visto eles fizeram isso com a maioria, inclusive de quem paga a fatura em dia, palhaçada",NEGATIVE,resposta,0,48,https://www.instagram.com/p/CjTrsOCpE3h/#18225708565198405,0,0,"@franbielenzo pelo visto eles fizeram isso com a maioria, inclusive de quem paga a fatura em dia, palhaçada","['franbielenzo', 'visto', 'fizeram', 'maioria', 'inclusive', 'paga', 'fatura', 'dia', 'palhaçada']",,,
